business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Soumyajit Pal | Consult With Best Obstetrics & Gynaecology Doctor Near Me | Endometriosis | Pcod | Pcos | 7+ Yrs. of Exp.,Nursing Home and Maternity Hospital,Hospital,"Hospital, Birth center, Doctor, Fertility physician, Obstetrician-gynecologist, Gynecologist, Maternity store, Medical clinic, Pregnancy care center",700047,West Bengal Circle,Kolkata Region,South Kolkata Division,"Naktala SO, Ganguly Bagan SO, Garia BT SO",+91 94337 49774,https://www.apollo247.com/doctors/e0ffa767-d85d-4001-97d5-135d86105abe?utm_source=clinics_gmb&utm_medium=clinics_gmb&utm_campaign=clinics_gmb,5,13,"C Block, ANGEL NURSING HOME, ANGEL NURSING HOME 68a/1, 68a/1, Raja Subodh Chandra Mallick Rd, Baghajatin C Block, Baghajatin Colony, Kolkata, West Bengal 700092","Baghajatin C Block, Baghajatin Colony",22.483452999999997,88.37531899999999,ChIJpb4YSj5xAjoR8IV8dzNrM3o,https://www.google.com/maps/place/?q=place_id:ChIJpb4YSj5xAjoR8IV8dzNrM3o,part_313,2026-09-20 20:29:35
