business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Kalpak Mondal-Consult With Best Paediatrics Doctor Near Me | Cholera | Measles | Mumps | 6+ Yrs. of Exp.,Pediatrician and Child Clinic,Pediatrician,"Pediatrician, Child health care center, Children's hospital, Doctor, Hospital",700012,West Bengal Circle,Kolkata Region,Kolkata Central Division,"Bowbazar SO Kolkata, Yogayog Bhawan SO, Sankaritola SO",+91 80 4775 8064,https://www.apollo247.com/doctors/dr-kalpak-mondal-16fe14bf-05b0-4bb8-b9fc-0313698d3892?utm_source=gmb_docverse&utm_medium=clinics&utm_campaign=doctors,,,"Lenin Sarani Rd, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700013","Esplanade, Dharmatala, Taltala",22.5644566,88.354053,ChIJAbjpRQF3AjoRhohlks4J14g,https://www.google.com/maps/place/?q=place_id:ChIJAbjpRQF3AjoRhohlks4J14g,part_312,2026-09-20 20:42:50
