business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Somnath Ray-Consult With Best ENT Doctor Near Me | Larynx | Pharyngitis | Sinusitis | 6+ Yrs. of Exp.,ENT Clinic,ENT Specialist,"ENT Specialist, Audiologist, Otolaryngology clinic, Speech & Hearing Specialist",700009,West Bengal Circle,Kolkata Region,Kolkata East Division,"Raja Ram Mohan Sarani SO, Parsibagan SO",+91 98306 95221,https://www.apollo247.com/doctors/dr-somnath-ray-a983991e-3f9e-42a4-8ed3-bea0c44a3a19?utm_source=gmb_docverse&utm_medium=clinics&utm_campaign=doctors,5,1,"21, Narkeldanga Main Road, Sir, Gurudas Banerjee Halt, Kundu Bagan, Kolkata, West Bengal 700011","Kundu Bagan, Raja Bazar",22.5732,88.3801,ChIJkzqjWOp3AjoRv3mQGFgwRc0,https://www.google.com/maps/place/?q=place_id:ChIJkzqjWOp3AjoRv3mQGFgwRc0,part_312,2026-09-20 20:39:34
